video-id,comment-id,username,date,text,like-count
puggApj9Z50,UgwUqzkN98LFmAhhhq54AaABAg,@brianhirt5027,2022-09-19,"Hey, Joe. Longtime viewer. You ask if any of us have been motivated to move? I&#39;ve already done so. I saw the writing on the wall back in 2013 and relocated my family to the pacific northwest. My maternal grandfather practically raised me on stories of the dustbowl. By which I mean the actual event, not just the time period. He had to bury his dead baby sister who died from dustlung because his mother was also dying of dustlung as she gave birth, his Pa wasn&#39;t able to make it back to the ranch for over a month due to the conditions...The horses wouldn&#39;t have survived if forced to move during the storms. He lost several as it was even with them sheltering in the barns in Sante Fe. My grandpa was six at the time. Fucking six. We lost a lot of cattle that year, too. This was in rural new mexico.<br> So, yeah. It sucked. Grampaw told me stories of the dust clouds that reached impossibly high in the sky like a moving wall of death. Walls that <br>seemed to inch suddenly apearing on the horizon until it reached you, and then hit it you like a brick wall. blacking everything out and making it impossible to see without your eyeballs being sandblasted, couldn&#39;t breath without inhaling a bunch of sandy dirt.. He didn&#39;t have the word we do today to describe it, but they were haboobs. My family has a long memory.<br> When I saw small back to back haboobs in 2013  I  knew it was time to bug the fuck out. I convinced my wife we needed to GTFO if we meant to beat the flood of inevitably northbound climate refugees. <br>...Long story short, that&#39;s what we did. Now my extrended family have started to trickle after me in the past few years. Real estate here is starting to go through the roof. And the real migration push hasn&#39;t even really started yet. <br> The next sixty years or so will become known for a number of reasons as &#39;the great dying&quot;. Nor will it just be confined to the wild animal population. I fully expect the human cost to eventually tally into the billions before all Iis said &amp; done. We will survive as a species, but the world we know today will have vanished.  Replaced with what I cannot say. But those who are being born today and millenials will bear witness to one of the most tectonic shifts in earth&#39;s long history.<br> Even still, though we humans may have trigggered the severtity of the event when you step back and look at things with a long view, we&#39;re life&#39;s only shot at a ticket off this rock. At best earth&#39;s got what? Maybe half a billion years, maybe billion years tops before the magnetosphere pops or the sun starts to swell. Under either condition all life becomes impossible on this rock. It took three and a half billion years for just ONE species to arise capable of escaping, the chances of another arising in time to noah&#39;s ark this shit elsewhere is vanishingly thin. Nature will just have to cut us some slack on the heavy learning curve if she wants a ticket off this rock. Much as the hippies may scream about the enviroment, the hard reality is the clock was always ticking, whether we arose or not. The universe is not static. Life here was always going to die eventually. Only we humans provide it any slim hope it may be continued elsewhere. <br> Cheers.",140
GR46_ohNh9U,UgwnaGBYQKTQXtG0yzd4AaABAg,@emmahardesty4330,2023-08-11,I think we&#39;re excellently documenting our demise.,139
puggApj9Z50,UgxoqEZUq7K30xGt5mF4AaABAg,@jaxvoice718,2022-12-11,"When I was younger, living in Oslo, Norway, I was looking for places to live that was warmer in winter (Portugal was one of the candidates). Now, I am thinking of moving north to Arctic Scandinavia instead. The hot summers are now more of a climate bother than cold winters.",136
MBKZWKeKYqE,Ugxw9M4tPwNXiOftE4d4AaABAg,@atemass,2022-10-04,"please talk about how losing coral reefs can make nutrition cycling difficult for some parts of the world. losing diversity is not only sad, it is physically dangerous",136
1MZFrJPPIQ8,Ugz6SHX7ZHVLNbSH-kN4AaABAg,@victorcharnor5681,2022-08-10,"Never a dull moment with DW.<br>Very refreshing and educative doc.<br>If all well DW, Media would have lived to it purpose.<br>You guys have raised the bar too high for others to keep pace with.<br><br>Mamamia<br><br>Kudos",134
puggApj9Z50,UgyczxvQD8L3nIvb61J4AaABAg,@glamdestruction2167,2022-09-20,"I&#39;ve been living in the North for quite a few years, and this summer we had 6 weeks of non-stop rain in South East Alaska, I was tempted to complain, but then I saw the state of the rest of the world and decided that, all facts considered, we had a phenomenal summer and I wouldn&#39;t trade it. The far North is still scarcely populated, and I can definitely see it booming in years to come.",133
MBKZWKeKYqE,UgxDj3VsBpRIw8p24fB4AaABAg,@shaunhall960,2023-07-28,The tipping point happened 40 years ago when we didn&#39;t make the changes we should have. We love talking about the doom but we never did anything about it.,132
GR46_ohNh9U,Ugztpd83-uiVHJh2Y0J4AaABAg,@gahaylongplays7033,2022-12-12,100% necessary for these videos to come out.,130
E6bVBH9y5O8,UgzJhlgz7HQ7AtbPmQd4AaABAg,@tomwright9904,2023-07-30,I think that the fact that volcanoes can lower temperatures by like a degree is worth mentioning.,130
GR46_ohNh9U,UgzowxJi4qotb62Lqk94AaABAg,@callanrose,2022-10-26,"i love peter for being so vocal this past couple years, gives me hope",127
puggApj9Z50,UgzI6IXXA4w83fKqM2l4AaABAg,@gileso2206,2022-11-08,"Your maps of Africa and South America at <a href=""https://www.youtube.com/watch?v=puggApj9Z50&amp;t=685"">11:25</a> had me head scratching. It took a minute to realise what was wrong: the African countries are projected onto South America and vice versa. Its quite trippy, like looking at the continents in a hall of mirrors.",127
1MZFrJPPIQ8,UgwrX1AtHsaDO0j4LDh4AaABAg,@kmlund42,2022-08-10,"Well done and I am frightened for folks that live in the south West that still do not grasp what is ahead for crops and everyday life without water. This is an absolute emergency yet they are selling new homes at a breakneck speed and not telling buyers what is ahead for them. So irresponsible. No one will believe until the water actually runs out, sad.",127
GR46_ohNh9U,Ugz8HGv3ebzmFjrowop4AaABAg,@sprucedude,2022-10-25,Thank you for bringing these facts to a wider audience. We need more of these.,126
puggApj9Z50,Ugz32ZYHolsJ162dnvN4AaABAg,@melchristensen8282,2022-09-20,"I live in Ireland. NGL, when you started listing out those &#39;lifeboat&#39; countries the thought did pop into my head &#39;Don&#39;t list us&#39;. Because honestly, while we might be one of those lifeboat countries, we&#39;re small, have no army to speak of and are already sort of falling apart at the seams rn (cost of living crisis, housing crisis etcetc.)<br><br>But the way I see it, we&#39;re all a bit screwed going forward. At least I might not have to face the possibility of moving. I also won&#39;t lie in that when I went looking for my house a decade ago, I also looked at sea levels and how they might rise. And I picked a house that I knew would be have enough elevation to keep me safe.",126
jn-yy0EHyB4,UgzP0_LmOTyUHbzB4Ah4AaABAg,@The_Horse-leafs_Cabbage,2022-09-02,"I always found it oddly poetic that the Earth&#39;s most famous giants probably wouldn&#39;t have existed if not for the Great Dying.<br>From the ashes of that catastrophe, we get some of the clearest evidence of how adaptable life is, even in face of almost complete desolation.",124
puggApj9Z50,Ugw2pYjbox5CzkZf58t4AaABAg,@ilijavirijevic3876,2022-09-19,"@Joe Scott Ok, i don&#39;t know if it was intentionally, or as an Easter egg, but I actually love the swapped country maps of Africa and South America at <a href=""https://www.youtube.com/watch?v=puggApj9Z50&amp;t=685"">11:25</a> it made me audibly laugh. <br><br>Jokes aside, I&#39;m really happy you made a video on this since I&#39;ve been planning to move to Iceland if possible before it all tips over and am tired of my friends and family looking at me as if I&#39;m a weirdo for thinking this...",120
puggApj9Z50,UgxwxZdseuwHHn8AJJF4AaABAg,@fishtail.productions,2022-09-16,"Hmm. I join the &quot;thousands of trolls and bots&quot; with a comment that I actually put some thought into. I hope this cultural change will bring people together against a common foe, however, it it happens too gradually I fear tribalism will only increase especially in the United States.",118
MBKZWKeKYqE,Ugyu_2rGDt7C40z_dGB4AaABAg,@meridien52681,2022-09-09,"Trouble is, we&#39;ve already blown past some tipping points we didn&#39;t know we had.",118
GR46_ohNh9U,UgzTA8_08WidUy32hzV4AaABAg,@kryptonitewhale,2022-11-05,Thank you for talking about the climate impact of animal agriculture! I feel it is often conveniently overlooked by climate scientists.,117
E6bVBH9y5O8,Ugw6DbRxAZglJCCVTzR4AaABAg,,2022-09-15,"In Hungary, our government just started forcing cutting out trees in a never before seen rate, and our way of handling natural values has never been good either. It&#39;s so sad.",116
GR46_ohNh9U,UgwhJyspXPgIMQt_DHx4AaABAg,@Nikkiflausch,2022-10-25,I appreciate this guy prioritizing activism over personal action because the former has much MUCH more of a measurable effect on climate change than the latter.,115
MBKZWKeKYqE,UgwDNh9nzGjTzHwFe-x4AaABAg,@MrCaiobrz,2022-09-11,"Let&#39;s face it, we won&#39;t only reach 1.5C very fast, we will get past it. We are nowhere near what should be done to prevent 1.5C. And with the tipping points (and the fact I don&#39;t believe we would stop at 1.5C anyway) I can easily see we getting to 2C way before the end of the century. Buckle up guys, this is going to hurt.",110
1MZFrJPPIQ8,Ugxg-ShdYNdsFqs7dHl4AaABAg,@jambayjambay7327,2022-09-01,"As our mountain springs are drying up in Bhutan, we have been working on reviving them. The documentary is wonderful and thoughtful for all of us!",110
jn-yy0EHyB4,UgwNIMamqxgUFQRLOHN4AaABAg,@twocvbloke,2022-09-03,"It&#39;s amazing to think that footprints can either exist for just a few minutes, or last for thousands upon millions of years...",110
GR46_ohNh9U,UgxQq1JSd6mVH-oqcoF4AaABAg,@TheGooglySmoog,2022-10-26,"The thing that infuriates me is when people say, &quot;Hey, look at the weather! Its cold one day and hot the next. This is crazy.&quot; Then jump into their diesel trucks and belch exhaust into the air. Its like they don&#39;t understand that there is some cause and effect involved. These sudden temperature changes are going to lead to a drought that is going to affect us on a global scale. Food will be harder to grow and people will fight over clean fresh water.",109
MBKZWKeKYqE,UgwseWogsQdkL67EA0Z4AaABAg,@grogery1570,2022-09-07,"Since we have a third consecutive La Nina weather cycle, I think we have reached a tipping point. If the La Nina weather pattern becomes permanent Australia will need to get used to a lot more rain, California will be in a permanent drought. I have a bad feeling that this is our new reality.",104
puggApj9Z50,UgxjTGsD7GA7As-D3Bx4AaABAg,@brandoncaglern,2022-10-01,"Very interesting video. As a fellow Texan also from the Dallas Fort Worth area, even though I was born and raised in that area, I never was a fan of the heat. A lot of this video hit close to home. I ended up moving from Texas to Sweden August 2021 to escape the heat among many other reasons. It is amazing to see how even here in Sweden we are seeing changes. They are now growing crops here they did not before- for example grapes. I live in Helsingborg near Copenhagen and more and more people are buying air conditioners now. I had to buy one of those portable ones myself for my bedroom. Thanks for always making cool videos my fellow Texan :)",103
